Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1-192.168.10.50-51310-80-6,172.16.0.1,51310,192.168.10.50,80,6,7/7/2017 3:57,4412042,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,6.799572624,1.133262104,1103010.5,2204399.107,4409609,238,4412042,1103010.5,2204399.107,4409609,238,0,0.0,0.0,0,0,0,0,0,0,100,0,1.133262104,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.16-13.56.7.139-35936-443-6,13.56.7.139,443,192.168.10.16,35936,6,7/7/2017 3:34,55,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18181.81818,18181.81818,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,114,320,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.10.238-192.168.10.15-443-58479-6,192.168.10.15,58479,172.217.10.238,443,6,7/7/2017 3:54,4646582,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,38.953364,1.291271735,929316.4,2023428.897,4548762,48,4646582,1161645.5,2258406.432,4548762,48,0,0.0,0.0,0,0,1,0,0,0,100,20,1.076059779,0.215211956,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,258,368,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-37931-80-6,172.16.0.1,37931,192.168.10.50,80,6,7/7/2017 4:12,134381,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1548.670905,86522.64829,74.41528192,14931.22222,43117.61563,129863,3,3901,1950.5,2754.180913,3898,3,134357,22392.83333,52671.49957,129863,49,0,0,0,0,72,152,22.32458458,52.09069735,0,4380,1057.0,1460.382073,2132715.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.9-53-61251-17,192.168.10.9,61251,192.168.10.3,53,17,7/7/2017 3:53,59946,2,2,74,138,37,37,37.0,0.0,69,69,69.0,0.0,3536.516198,66.72672072,19982.0,34566.54497,59896,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,40,40,33.36336036,33.36336036,37,69,49.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,62.25,37.0,69.0,40,0,0,0,0,0,0,2,74,2,138,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-53270-80-6,172.16.0.1,53270,192.168.10.50,80,6,7/7/2017 4:07,87540916,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,133.2291291,0.171348447,6252922.571,21500000.0,80700000,0,86800000,10900000.0,28300000.0,80700000,0,707109,141421.8,311703.6716,698982,47,0,0,0,0,192,132,0.102809068,0.068539379,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,2612.0,0.0,2612,2612,43400000.0,52700000.0,80700000,6165238,DDoS
172.16.0.1-192.168.10.50-50731-80-6,172.16.0.1,50731,192.168.10.50,80,6,7/7/2017 4:07,10993462,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.728894683,0.454815781,2748365.5,5490073.146,11000000,3,11000000,2748365.5,5490073.146,11000000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.454815781,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,9989.0,0.0,9989,9989,11000000.0,0.0,11000000,11000000,DDoS
172.16.0.1-192.168.10.50-62130-80-6,172.16.0.1,62130,192.168.10.50,80,6,7/7/2017 4:02,80268176,8,6,56,11601,20,0,7.0,5.656854249,5840,0,1933.5,2189.772933,145.2256745,0.174415325,6174475.077,21900000.0,78900000,1,80200000,11500000.0,29800000.0,78900000,1,59381,11876.2,19161.47946,44178,47,0,0,0,0,172,132,0.0996659,0.074749425,0,5840,777.5333333,1633.102694,2667024.41,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1264059.0,0.0,1264059,1264059,78900000.0,0.0,78900000,78900000,DDoS
192.168.10.3-192.168.10.5-53-53213-17,192.168.10.5,53213,192.168.10.3,53,17,7/7/2017 3:35,75465,4,2,184,170,46,46,46.0,0.0,85,85,85.0,0.0,4690.916319,79.50705625,15093.0,23370.92458,53172,3,22289,7429.666667,12863.364,22283,3,4,4.0,0.0,4,4,0,0,0,0,80,40,53.00470417,26.50235208,46,85,57.14285714,19.03005142,362.1428571,0,0,0,0,0,0,0,0,0,66.66666667,46.0,85.0,80,0,0,0,0,0,0,4,184,2,170,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-18011-80-6,172.16.0.1,18011,192.168.10.50,80,6,7/7/2017 3:59,5334868,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.498705497,0.74978425,1778289.333,3080084.012,5334864,1,5334868,1778289.333,3080084.012,5334864,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.74978425,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,5334864.0,0.0,5334864,5334864,DDoS
172.16.0.1-192.168.10.50-27873-80-6,172.16.0.1,27873,192.168.10.50,80,6,7/7/2017 4:06,2400966,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,9.995976619,1.665996103,800322.0,1382983.941,2397254,1006,2400966,800322.0,1382983.941,2397254,1006,0,0.0,0.0,0,0,0,0,0,0,80,0,1.665996103,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-55930-80-6,192.168.10.50,80,172.16.0.1,55930,6,7/7/2017 4:00,7034658,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,199.7254166,0.99507325,1172443.0,2855171.28,7000520,4,0,0.0,0.0,0,0,7026826,1405365.2,3127796.055,7000520,4,1,0,0,0,20,132,0.142153321,0.852919929,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,34138.0,0.0,34138,34138,7000520.0,0.0,7000520,7000520,BENIGN
192.168.10.3-192.168.10.9-53-58032-17,192.168.10.9,58032,192.168.10.3,53,17,7/7/2017 4:16,24187,2,2,80,206,40,40,40.0,0.0,103,103,103.0,0.0,11824.53384,165.3780957,8062.333333,13920.22185,24136,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,64,82.68904784,82.68904784,40,103,65.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,81.5,40.0,103.0,40,0,0,0,0,0,0,2,80,2,206,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-50728-80-6,172.16.0.1,50728,192.168.10.50,80,6,7/7/2017 3:57,13203612,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.272105542,0.378684257,3300903.0,6601147.349,13200000,3,13200000,3300903.0,6601147.349,13200000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.378684257,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,988.0,0.0,988,988,13200000.0,0.0,13200000,13200000,DDoS
172.16.0.1-192.168.10.50-36047-80-6,172.16.0.1,36047,192.168.10.50,80,6,7/7/2017 4:11,24206291,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,0.991477794,0.165246299,8068763.667,14000000.0,24200000,2,24200000,8068763.667,14000000.0,24200000,2,0,0.0,0.0,0,0,0,0,0,0,80,0,0.165246299,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,980.0,0.0,980,980,24200000.0,0.0,24200000,24200000,DDoS
192.168.10.3-192.168.10.5-53-54146-17,192.168.10.5,54146,192.168.10.3,53,17,7/7/2017 3:37,177,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,971751.4124,22598.87006,59.0,96.99484522,171,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11299.43503,11299.43503,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60327-17,192.168.10.3,60327,192.168.10.1,53,17,7/7/2017 4:06,49884,1,1,62,78,62,62,62.0,0.0,78,78,78.0,0.0,2806.511106,40.0930158,49884.0,0.0,49884,49884,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.0465079,20.0465079,62,78,67.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,101.0,62.0,78.0,20,0,0,0,0,0,0,1,62,1,78,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-53097-80-6,172.16.0.1,53097,192.168.10.50,80,6,7/7/2017 4:08,2057139,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.58336068,2.430560113,514284.75,1027923.501,2056170,286,2057139,514284.75,1027923.501,2056170,286,0,0.0,0.0,0,0,0,0,0,0,100,0,2.430560113,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-49762-80-6,172.16.0.1,49762,192.168.10.50,80,6,7/7/2017 4:15,1674852,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,6945.688335,5.373609131,209356.5,591707.5817,1673758,47,742,371.0,360.6244584,626,116,1674753,334950.6,748416.1378,1673758,47,0,0,0,0,72,132,1.791203044,3.582406087,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-34389-80-6,192.168.10.50,80,172.16.0.1,34389,6,7/7/2017 4:10,3466241,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,10.38589065,1.730981775,693248.2,1536647.613,3442069,3,0,0.0,0.0,0,0,3454935,863733.75,1718898.591,3442069,3,0,0,0,0,20,100,0.288496963,1.442484813,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-28050-17,192.168.10.12,28050,192.168.10.3,53,17,7/7/2017 4:03,206,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1300970.874,19417.47573,68.66666667,112.8730851,199,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,80,80,9708.737864,9708.737864,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,80,0,0,0,0,0,0,2,64,2,204,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-18582-80-6,192.168.10.50,80,172.16.0.1,18582,6,7/7/2017 3:59,5800141,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,7.241203274,1.206867212,966690.1667,2353018.533,5769744,1,0,0.0,0.0,0,0,5780888,1156177.6,2579065.55,5769744,1,0,0,0,0,20,120,0.172409602,1.034457611,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,30397.0,0.0,30397,30397,5769744.0,0.0,5769744,5769744,BENIGN
172.16.0.1-192.168.10.50-62260-80-6,172.16.0.1,62260,192.168.10.50,80,6,7/7/2017 4:14,9234986,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.598812819,0.43313547,3078328.667,5328350.999,9230978,4,9234986,3078328.667,5328350.999,9230978,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.43313547,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4008.0,0.0,4008,4008,9230978.0,0.0,9230978,9230978,DDoS
192.168.10.3-192.168.10.15-53-62193-17,192.168.10.15,62193,192.168.10.3,53,17,7/7/2017 4:29,169,2,2,72,104,36,36,36.0,0.0,52,52,52.0,0.0,1041420.118,23668.63905,56.33333333,57.95112884,118,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,11834.31953,11834.31953,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,64,0,0,0,0,0,0,2,72,2,104,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-61225-17,192.168.10.9,61225,192.168.10.3,53,17,7/7/2017 4:08,149,2,2,88,144,44,44,44.0,0.0,72,72,72.0,0.0,1557046.98,26845.63758,49.66666667,80.82903769,143,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,13422.81879,13422.81879,44,72,55.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,69.0,44.0,72.0,40,0,0,0,0,0,0,2,88,2,144,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-6548-17,192.168.10.12,6548,192.168.10.3,53,17,7/7/2017 3:55,517,2,2,70,168,35,35,35.0,0.0,84,84,84.0,0.0,460348.1625,7736.943907,172.3333333,295.8924354,514,1,2,2.0,0.0,2,2,1,1.0,0.0,1,1,0,0,0,0,40,40,3868.471954,3868.471954,35,84,54.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,68.25,35.0,84.0,40,0,0,0,0,0,0,2,70,2,168,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.5-204.93.43.42-56449-80-6,204.93.43.42,80,192.168.10.5,56449,6,7/7/2017 4:23,208,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,57692.30769,9615.384615,208.0,0.0,208,208,208,208.0,0.0,208,208,0,0.0,0.0,0,0,0,0,0,0,40,0,9615.384615,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,913,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.11.3-192.168.10.5-443-56772-6,172.217.11.3,443,192.168.10.5,56772,6,7/7/2017 4:44,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,351,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-16216-17,192.168.10.12,16216,192.168.10.3,53,17,7/7/2017 4:03,178,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,921348.3146,22471.91011,59.33333333,97.57219549,172,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11235.95506,11235.95506,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,40,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-64813-80-6,172.16.0.1,64813,192.168.10.50,80,6,7/7/2017 4:14,646366,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,17988.26052,12.37688864,92338.0,242044.7121,641234,53,4741,2370.5,2633.97276,4233,508,646209,161552.25,319794.7697,641234,154,0,0,0,0,72,112,4.641333238,7.735555397,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-59822-80-6,192.168.10.50,80,172.16.0.1,59822,6,7/7/2017 4:02,5060616,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,8.299384897,1.383230816,843436.0,2051868.379,5031766,1,0,0.0,0.0,0,0,5040897,1008179.4,2249255.855,5031766,1,0,0,0,0,20,120,0.197604402,1.185626414,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,28850.0,0.0,28850,28850,5031766.0,0.0,5031766,5031766,BENIGN
172.16.0.1-192.168.10.50-55420-80-6,192.168.10.50,80,172.16.0.1,55420,6,7/7/2017 4:08,17855,6,2,11607,26,7300,0,1934.5,3139.53358,20,6,13.0,9.899494937,651526.1831,448.0537665,2550.714286,6398.516149,17055,2,17855,3571.0,7541.44207,17055,2,3,3.0,0.0,3,3,0,0,0,0,144,40,336.0403248,112.0134416,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13.0,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-42630-80-6,172.16.0.1,42630,192.168.10.50,80,6,7/7/2017 4:15,9934700,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.415775011,0.402629168,3311566.667,5734945.241,9933711,1,9934700,3311566.667,5734945.241,9933711,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.402629168,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,989.0,0.0,989,989,9933711.0,0.0,9933711,9933711,DDoS
172.16.0.1-192.168.10.50-22330-80-6,172.16.0.1,22330,192.168.10.50,80,6,7/7/2017 4:02,152193,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,76435.84133,52.56483544,21741.85714,57049.77049,151118,3,811,405.5,417.9001077,701,110,152034,38008.5,75407.03821,151118,3,0,0,0,0,72,112,19.71181329,32.85302215,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-20778-80-6,172.16.0.1,20778,192.168.10.50,80,6,7/7/2017 4:01,8126837,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.953178463,0.49219641,2708945.667,4690244.166,8124773,1,8126837,2708945.667,4690244.166,8124773,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.49219641,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2064.0,0.0,2064,2064,8124773.0,0.0,8124773,8124773,DDoS
172.16.0.1-192.168.10.50-62090-80-6,192.168.10.50,80,172.16.0.1,62090,6,7/7/2017 4:14,3237126,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,11.12097583,1.853495971,647425.2,1427268.64,3200541,2,0,0.0,0.0,0,0,3213922,803480.5,1598052.769,3200541,2,0,0,0,0,20,100,0.308915995,1.544579976,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-22431-80-6,172.16.0.1,22431,192.168.10.50,80,6,7/7/2017 4:02,1807234,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,6436.908557,4.426654213,258176.2857,682548.6278,1806051,3,940,470.0,431.3351365,775,165,1807132,451783.0,902845.4217,1806051,3,0,0,0,0,72,112,1.65999533,2.766658883,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.17-53-42970-17,192.168.10.17,42970,192.168.10.3,53,17,7/7/2017 4:46,271,2,2,82,176,41,41,41.0,0.0,88,88,88.0,0.0,952029.5203,14760.1476,90.33333333,152.1391907,266,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,7380.073801,7380.073801,41,88,59.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,74.75,41.0,88.0,64,0,0,0,0,0,0,2,82,2,176,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60058-17,192.168.10.3,60058,192.168.10.1,53,17,7/7/2017 3:35,48098,1,1,49,131,49,49,49.0,0.0,131,131,131.0,0.0,3742.35935,41.58177055,48098.0,0.0,48098,48098,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.79088528,20.79088528,49,131,76.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,114.5,49.0,131.0,32,0,0,0,0,0,0,1,49,1,131,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-24602-80-6,172.16.0.1,24602,192.168.10.50,80,6,7/7/2017 4:03,1793572,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,6485.939789,5.017919548,224196.5,632996.9235,1790783,33,2269,1134.5,1431.891232,2147,122,1793517,358703.4,800557.3693,1790783,33,0,0,0,0,72,132,1.672639849,3.345279699,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-60253-80-6,172.16.0.1,60253,192.168.10.50,80,6,7/7/2017 4:11,98259343,8,5,56,11607,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,118.6960918,0.13230294,8188278.583,25500000.0,88800000,0,96700000,13800000.0,33200000.0,88800000,0,1525681,381420.25,762107.2753,1524581,4,0,0,0,0,172,112,0.081417194,0.050885746,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,5003.0,0.0,5003,5003,48400000.0,57100000.0,88800000,7954834,DDoS
172.16.0.1-192.168.10.50-40650-80-6,172.16.0.1,40650,192.168.10.50,80,6,7/7/2017 4:14,680296,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,17091.08976,11.759587,97185.14286,245818.4705,654259,8,25038,12519.0,17693.22588,25030,8,680156,170039.0,323019.4059,654259,194,0,0,0,0,72,112,4.409845126,7.349741877,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.8-389-9453-6,192.168.10.8,9453,192.168.10.3,389,6,7/7/2017 3:46,28,1,4,6,24,6,6,6.0,0.0,6,6,6.0,0.0,1071428.571,178571.4286,7.0,10.70825227,23,1,0,0.0,0.0,0,0,5,1.666666667,1.154700538,3,1,0,0,0,0,20,80,35714.28571,142857.1429,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,4,7.2,6.0,6.0,20,0,0,0,0,0,0,1,6,4,24,16425,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-24781-80-6,172.16.0.1,24781,192.168.10.50,80,6,7/7/2017 4:03,312994,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,37166.84665,22.36464597,52165.66667,127265.87,311945,3,983,491.5,690.8433252,980,3,312941,104313.6667,179814.6879,311945,4,0,0,0,0,72,92,9.584848272,12.7797977,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
